"","spearman_correlation","assay","id","host_gene_id","host_gene_name","mirna_id","mirna_name","host_gene_stable_id"
"2081",0.590472949291327,"total RNA-seq","A330023F24Rik (Mir29c)","ENSMUSG00000096929.7","A330023F24Rik","ENSMUSG00000065548.1","Mir29c","ENSMUSG00000096929"
"2082",0.590981005257678,"total RNA-seq","Boc (Mir3081)","ENSMUSG00000022687.12","Boc","ENSMUSG00000093046.1","Mir3081","ENSMUSG00000022687"
"2083",0.594167511217382,"total RNA-seq","Srf (Mir6976)","ENSMUSG00000015605.6","Srf","ENSMUSG00000106514.1","Mir6976","ENSMUSG00000015605"
"2084",0.597628133986845,"total RNA-seq","Rgs12 (Mir3097)","ENSMUSG00000029101.16","Rgs12","ENSMUSG00000093097.1","Mir3097","ENSMUSG00000029101"
"2085",0.599822106679441,"total RNA-seq","Gm2044 (Mir202)","ENSMUSG00000085354.1","Gm2044","ENSMUSG00000065502.1","Mir202","ENSMUSG00000085354"
"2086",0.600056544621407,"total RNA-seq","Calcr (Mir653)","ENSMUSG00000023964.15","Calcr","ENSMUSG00000076357.2","Mir653","ENSMUSG00000023964"
"2087",0.603597916580364,"total RNA-seq","Cnot1 (Mir7073)","ENSMUSG00000036550.16","Cnot1","ENSMUSG00000106145.1","Mir7073","ENSMUSG00000036550"
"2088",0.60832030155605,"total RNA-seq","Dohh (Mir6913)","ENSMUSG00000078440.10","Dohh","ENSMUSG00000098811.1","Mir6913","ENSMUSG00000078440"
"2089",0.611153979173027,"total RNA-seq","Mirg (Mir134)","ENSMUSG00000097391.8","Mirg","ENSMUSG00000065426.3","Mir134","ENSMUSG00000097391"
"2090",0.611974200272026,"total RNA-seq","Ndufa10 (Mir6900)","ENSMUSG00000026260.12","Ndufa10","ENSMUSG00000098288.1","Mir6900","ENSMUSG00000026260"
"2091",0.622897427290857,"total RNA-seq","Nanos3 (Mir181d)","ENSMUSG00000056155.6","Nanos3","ENSMUSG00000076338.1","Mir181d","ENSMUSG00000056155"
"2092",0.624018802912487,"total RNA-seq","Clcn5 (Mir362)","ENSMUSG00000004317.14","Clcn5","ENSMUSG00000070100.1","Mir362","ENSMUSG00000004317"
"2093",0.639955130725749,"total RNA-seq","Clcn5 (Mir188)","ENSMUSG00000004317.14","Clcn5","ENSMUSG00000065398.1","Mir188","ENSMUSG00000004317"
"2094",0.643501028227886,"total RNA-seq","Smoc1 (Mir3067)","ENSMUSG00000021136.13","Smoc1","ENSMUSG00000092673.1","Mir3067","ENSMUSG00000021136"
"2095",0.656902207611271,"total RNA-seq","Igf2 (Mir483)","ENSMUSG00000048583.16","Igf2","ENSMUSG00000070140.1","Mir483","ENSMUSG00000048583"
"2096",0.659809207263825,"total RNA-seq","Arpp21 (Mir128-2)","ENSMUSG00000032503.18","Arpp21","ENSMUSG00000065441.2","Mir128-2","ENSMUSG00000032503"
"2097",0.660989900916427,"total RNA-seq","Ryr1 (Mir1963)","ENSMUSG00000030592.18","Ryr1","ENSMUSG00000089219.1","Mir1963","ENSMUSG00000030592"
"2098",0.662634664519782,"total RNA-seq","Esrra (Mir6990)","ENSMUSG00000024955.14","Esrra","ENSMUSG00000098413.1","Mir6990","ENSMUSG00000024955"
"2099",0.668447035346848,"total RNA-seq","Vmp1 (Mir21a)","ENSMUSG00000018171.9","Vmp1","ENSMUSG00000065455.1","Mir21a","ENSMUSG00000018171"
"2100",0.669695037398765,"total RNA-seq","Ank (Mir7117)","ENSMUSG00000022265.7","Ank","ENSMUSG00000098416.1","Mir7117","ENSMUSG00000022265"
"2101",0.671407628506385,"total RNA-seq","AC157910.3 (Mir122)","ENSMUSG00000118017.1","AC157910.3","ENSMUSG00000065402.1","Mir122","ENSMUSG00000118017"
"2102",0.674523015687413,"total RNA-seq","Gm4258 (Mir181a-1)","ENSMUSG00000098243.3","Gm4258","ENSMUSG00000065565.1","Mir181a-1","ENSMUSG00000098243"
"2103",0.694382688717624,"total RNA-seq","Nexmif (Mir672)","ENSMUSG00000046449.15","Nexmif","ENSMUSG00000076286.1","Mir672","ENSMUSG00000046449"
"2104",0.694507989373645,"total RNA-seq","Hoxc5 (Mir196a-2)","ENSMUSG00000022485.3","Hoxc5","ENSMUSG00000065488.2","Mir196a-2","ENSMUSG00000022485"
"2105",0.708698975032416,"total RNA-seq","H19 (Mir675)","ENSMUSG00000000031.16","H19","ENSMUSG00000076275.1","Mir675","ENSMUSG00000000031"
"2106",0.710843075588194,"total RNA-seq","Map4k2 (Mir6989)","ENSMUSG00000024948.15","Map4k2","ENSMUSG00000099230.1","Mir6989","ENSMUSG00000024948"
"2107",0.711792421780869,"total RNA-seq","Gm28653 (Mir133b)","ENSMUSG00000099906.2","Gm28653","ENSMUSG00000065480.1","Mir133b","ENSMUSG00000099906"
"2108",0.72216386073276,"total RNA-seq","Evl (Mir342)","ENSMUSG00000021262.15","Evl","ENSMUSG00000065436.1","Mir342","ENSMUSG00000021262"
"2109",0.726012101494062,"total RNA-seq","Hoxd4 (Mir10b)","ENSMUSG00000101174.8","Hoxd4","ENSMUSG00000065500.3","Mir10b","ENSMUSG00000101174"
"2110",0.730898119870527,"total RNA-seq","Tbc1d16 (Mir6934)","ENSMUSG00000039976.4","Tbc1d16","ENSMUSG00000098704.1","Mir6934","ENSMUSG00000039976"
"2111",0.733000825934221,"total RNA-seq","Klhl3 (Mir874)","ENSMUSG00000014164.15","Klhl3","ENSMUSG00000077962.1","Mir874","ENSMUSG00000014164"
"2112",0.734392375581962,"total RNA-seq","Hoxa9 (Mir196b)","ENSMUSG00000038227.15","Hoxa9","ENSMUSG00000065443.1","Mir196b","ENSMUSG00000038227"
"2113",0.73452494550856,"total RNA-seq","Rabgap1l (Mir1927)","ENSMUSG00000026721.16","Rabgap1l","ENSMUSG00000089204.1","Mir1927","ENSMUSG00000026721"
"2114",0.74835995183024,"total RNA-seq","Gm28653 (Mir206)","ENSMUSG00000099906.2","Gm28653","ENSMUSG00000065559.1","Mir206","ENSMUSG00000099906"
"2115",0.774343426105332,"total RNA-seq","Chrm2 (Mir490)","ENSMUSG00000045613.9","Chrm2","ENSMUSG00000070075.1","Mir490","ENSMUSG00000045613"
"2116",0.779926704368868,"total RNA-seq","Hoxc5 (Mir615)","ENSMUSG00000022485.3","Hoxc5","ENSMUSG00000076010.1","Mir615","ENSMUSG00000022485"
"2117",0.798516572074204,"total RNA-seq","Fgf13 (Mir504)","ENSMUSG00000031137.17","Fgf13","ENSMUSG00000070110.2","Mir504","ENSMUSG00000031137"
"2118",NA,"total RNA-seq","Tmeff2 (Gm25736)","ENSMUSG00000026109.14","Tmeff2","ENSMUSG00000092906.1","Gm25736","ENSMUSG00000026109"
"2119",NA,"total RNA-seq","Dnah7a (Gm25240)","ENSMUSG00000096141.2","Dnah7a","ENSMUSG00000092657.1","Gm25240","ENSMUSG00000096141"
"2120",NA,"total RNA-seq","6030407O03Rik (Mir6351)","ENSMUSG00000100301.6","6030407O03Rik","ENSMUSG00000098504.1","Mir6351","ENSMUSG00000100301"
"2121",NA,"total RNA-seq","Zfp142 (Gm25035)","ENSMUSG00000026135.17","Zfp142","ENSMUSG00000093155.1","Gm25035","ENSMUSG00000026135"
"2122",NA,"total RNA-seq","Gm29069 (Mir6343)","ENSMUSG00000100827.1","Gm29069","ENSMUSG00000098611.1","Mir6343","ENSMUSG00000100827"
"2123",NA,"total RNA-seq","Epha4 (Mir6352)","ENSMUSG00000026235.14","Epha4","ENSMUSG00000099141.1","Mir6352","ENSMUSG00000026235"
"2124",NA,"total RNA-seq","Gm28940 (Gm22112)","ENSMUSG00000100786.1","Gm28940","ENSMUSG00000096779.1","Gm22112","ENSMUSG00000100786"
"2125",NA,"total RNA-seq","Rpl19-ps1 (Gm27907)","ENSMUSG00000064281.7","Rpl19-ps1","ENSMUSG00000098842.1","Gm27907","ENSMUSG00000064281"
"2126",NA,"total RNA-seq","Ppp1r7 (Mir6345)","ENSMUSG00000026275.13","Ppp1r7","ENSMUSG00000098689.1","Mir6345","ENSMUSG00000026275"
"2127",NA,"total RNA-seq","Gm20302 (Gm22426)","ENSMUSG00000101219.1","Gm20302","ENSMUSG00000076999.1","Gm22426","ENSMUSG00000101219"
"2128",NA,"total RNA-seq","Slamf7 (Mir7683)","ENSMUSG00000038179.13","Slamf7","ENSMUSG00000098316.1","Mir7683","ENSMUSG00000038179"
"2129",NA,"total RNA-seq","Sdccag8 (Gm25993)","ENSMUSG00000026504.17","Sdccag8","ENSMUSG00000093132.1","Gm25993","ENSMUSG00000026504"
"2130",NA,"total RNA-seq","Sfmbt2 (Gm22677)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000080627.1","Gm22677","ENSMUSG00000061186"
"2131",NA,"total RNA-seq","Sfmbt2 (Mir466f-1)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000077972.1","Mir466f-1","ENSMUSG00000061186"
"2132",NA,"total RNA-seq","Sfmbt2 (Gm23578)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000077131.1","Gm23578","ENSMUSG00000061186"
"2133",NA,"total RNA-seq","Sfmbt2 (Mir466f-3)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000077981.1","Mir466f-3","ENSMUSG00000061186"
"2134",NA,"total RNA-seq","Sfmbt2 (Gm26073)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094165.1","Gm26073","ENSMUSG00000061186"
"2135",NA,"total RNA-seq","Sfmbt2 (Mir466b-1)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000106608.1","Mir466b-1","ENSMUSG00000061186"
"2136",NA,"total RNA-seq","Sfmbt2 (Mir669k)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094297.1","Mir669k","ENSMUSG00000061186"
"2137",NA,"total RNA-seq","Sfmbt2 (Mir466b-8)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095269.1","Mir466b-8","ENSMUSG00000061186"
"2138",NA,"total RNA-seq","Sfmbt2 (Mir669a-1)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096583.1","Mir669a-1","ENSMUSG00000061186"
"2139",NA,"total RNA-seq","Sfmbt2 (Mir669g)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000080459.1","Mir669g","ENSMUSG00000061186"
"2140",NA,"total RNA-seq","Sfmbt2 (Gm25701)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095938.1","Gm25701","ENSMUSG00000061186"
"2141",NA,"total RNA-seq","Sfmbt2 (Mir669j)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095340.1","Mir669j","ENSMUSG00000061186"
"2142",NA,"total RNA-seq","Sfmbt2 (Mir467a-2)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096027.1","Mir467a-2","ENSMUSG00000061186"
"2143",NA,"total RNA-seq","Sfmbt2 (Mir466e)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000104933.1","Mir466e","ENSMUSG00000061186"
"2144",NA,"total RNA-seq","Sfmbt2 (Mir669a-4)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000105546.1","Mir669a-4","ENSMUSG00000061186"
"2145",NA,"total RNA-seq","Sfmbt2 (Gm24315)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095336.1","Gm24315","ENSMUSG00000061186"
"2146",NA,"total RNA-seq","Sfmbt2 (Mir466c-1)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000104561.1","Mir466c-1","ENSMUSG00000061186"
"2147",NA,"total RNA-seq","Sfmbt2 (Mir669a-5)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000104734.1","Mir669a-5","ENSMUSG00000061186"
"2148",NA,"total RNA-seq","Sfmbt2 (Mir467a-3)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095198.1","Mir467a-3","ENSMUSG00000061186"
"2149",NA,"total RNA-seq","Sfmbt2 (Mir466c-2)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094659.1","Mir466c-2","ENSMUSG00000061186"
"2150",NA,"total RNA-seq","Sfmbt2 (Mir669a-6)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000105330.1","Mir669a-6","ENSMUSG00000061186"
"2151",NA,"total RNA-seq","Sfmbt2 (Gm23108)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096264.1","Gm23108","ENSMUSG00000061186"
"2152",NA,"total RNA-seq","Sfmbt2 (Gm25680)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096651.1","Gm25680","ENSMUSG00000061186"
"2153",NA,"total RNA-seq","Sfmbt2 (Gm22775)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094101.1","Gm22775","ENSMUSG00000061186"
"2154",NA,"total RNA-seq","Sfmbt2 (Mir467a-4)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096492.1","Mir467a-4","ENSMUSG00000061186"
"2155",NA,"total RNA-seq","Sfmbt2 (Mir466b-4)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096239.1","Mir466b-4","ENSMUSG00000061186"
"2156",NA,"total RNA-seq","Sfmbt2 (Mir669a-7)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000106027.1","Mir669a-7","ENSMUSG00000061186"
"2157",NA,"total RNA-seq","Sfmbt2 (Gm26060)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094363.1","Gm26060","ENSMUSG00000061186"
"2158",NA,"total RNA-seq","Sfmbt2 (Gm26431)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095884.1","Gm26431","ENSMUSG00000061186"
"2159",NA,"total RNA-seq","Sfmbt2 (Gm26229)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094506.1","Gm26229","ENSMUSG00000061186"
"2160",NA,"total RNA-seq","Sfmbt2 (Mir467a-5)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094159.1","Mir467a-5","ENSMUSG00000061186"
"2161",NA,"total RNA-seq","Sfmbt2 (Mir466b-5)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096113.1","Mir466b-5","ENSMUSG00000061186"
"2162",NA,"total RNA-seq","Sfmbt2 (Mir669p-1)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096134.1","Mir669p-1","ENSMUSG00000061186"
"2163",NA,"total RNA-seq","Sfmbt2 (Gm24167)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094009.1","Gm24167","ENSMUSG00000061186"
"2164",NA,"total RNA-seq","Sfmbt2 (Gm24640)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096782.1","Gm24640","ENSMUSG00000061186"
"2165",NA,"total RNA-seq","Sfmbt2 (Gm23288)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096835.1","Gm23288","ENSMUSG00000061186"
"2166",NA,"total RNA-seq","Sfmbt2 (Mir467a-6)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096587.1","Mir467a-6","ENSMUSG00000061186"
"2167",NA,"total RNA-seq","Sfmbt2 (Gm25285)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095536.1","Gm25285","ENSMUSG00000061186"
"2168",NA,"total RNA-seq","Sfmbt2 (Mir669a-8)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000104652.1","Mir669a-8","ENSMUSG00000061186"
"2169",NA,"total RNA-seq","Sfmbt2 (Gm24673)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095786.1","Gm24673","ENSMUSG00000061186"
"2170",NA,"total RNA-seq","Sfmbt2 (Gm22635)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096748.1","Gm22635","ENSMUSG00000061186"
"2171",NA,"total RNA-seq","Sfmbt2 (Mir467a-7)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094688.1","Mir467a-7","ENSMUSG00000061186"
"2172",NA,"total RNA-seq","Sfmbt2 (Mir466b-6)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094261.1","Mir466b-6","ENSMUSG00000061186"
"2173",NA,"total RNA-seq","Sfmbt2 (Mir669a-9)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000105182.1","Mir669a-9","ENSMUSG00000061186"
"2174",NA,"total RNA-seq","Sfmbt2 (Gm26426)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000093995.1","Gm26426","ENSMUSG00000061186"
"2175",NA,"total RNA-seq","Sfmbt2 (Gm24488)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094709.1","Gm24488","ENSMUSG00000061186"
"2176",NA,"total RNA-seq","Sfmbt2 (Gm25158)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094067.1","Gm25158","ENSMUSG00000061186"
"2177",NA,"total RNA-seq","Sfmbt2 (Mir467a-8)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096512.1","Mir467a-8","ENSMUSG00000061186"
"2178",NA,"total RNA-seq","Sfmbt2 (Mir466b-7)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096360.1","Mir466b-7","ENSMUSG00000061186"
"2179",NA,"total RNA-seq","Sfmbt2 (Mir669p-2)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000093900.1","Mir669p-2","ENSMUSG00000061186"
"2180",NA,"total RNA-seq","Sfmbt2 (Gm24028)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095151.1","Gm24028","ENSMUSG00000061186"
"2181",NA,"total RNA-seq","Sfmbt2 (Gm22626)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094457.1","Gm22626","ENSMUSG00000061186"
"2182",NA,"total RNA-seq","Sfmbt2 (Gm22166)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000093914.1","Gm22166","ENSMUSG00000061186"
"2183",NA,"total RNA-seq","Sfmbt2 (Mir467a-9)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095222.1","Mir467a-9","ENSMUSG00000061186"
"2184",NA,"total RNA-seq","Sfmbt2 (Mir466b-2)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000076966.2","Mir466b-2","ENSMUSG00000061186"
"2185",NA,"total RNA-seq","Sfmbt2 (Mir669a-10)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000105365.1","Mir669a-10","ENSMUSG00000061186"
"2186",NA,"total RNA-seq","Sfmbt2 (Gm26156)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000080649.1","Gm26156","ENSMUSG00000061186"
"2187",NA,"total RNA-seq","Sfmbt2 (Gm23571)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096889.1","Gm23571","ENSMUSG00000061186"
"2188",NA,"total RNA-seq","Sfmbt2 (Gm25316)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000080476.1","Gm25316","ENSMUSG00000061186"
"2189",NA,"total RNA-seq","Sfmbt2 (Gm25022)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000093907.1","Gm25022","ENSMUSG00000061186"
"2190",NA,"total RNA-seq","Sfmbt2 (Gm25943)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096053.1","Gm25943","ENSMUSG00000061186"
"2191",NA,"total RNA-seq","Sfmbt2 (Mir669a-11)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000106488.1","Mir669a-11","ENSMUSG00000061186"
"2192",NA,"total RNA-seq","Sfmbt2 (Gm23988)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000080684.1","Gm23988","ENSMUSG00000061186"
"2193",NA,"total RNA-seq","Sfmbt2 (Gm25673)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095051.1","Gm25673","ENSMUSG00000061186"
"2194",NA,"total RNA-seq","Sfmbt2 (Mir467a-10)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096894.1","Mir467a-10","ENSMUSG00000061186"
"2195",NA,"total RNA-seq","Sfmbt2 (Mir669a-12)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000105783.1","Mir669a-12","ENSMUSG00000061186"
"2196",NA,"total RNA-seq","Sfmbt2 (Gm22051)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000094330.1","Gm22051","ENSMUSG00000061186"
"2197",NA,"total RNA-seq","Sfmbt2 (Gm22091)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000080558.1","Gm22091","ENSMUSG00000061186"
"2198",NA,"total RNA-seq","Sfmbt2 (Gm24342)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000077095.1","Gm24342","ENSMUSG00000061186"
"2199",NA,"total RNA-seq","Sfmbt2 (Mir669a-2)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000076014.1","Mir669a-2","ENSMUSG00000061186"
"2200",NA,"total RNA-seq","Sfmbt2 (Gm23542)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000088833.1","Gm23542","ENSMUSG00000061186"
"2201",NA,"total RNA-seq","Sfmbt2 (Gm26092)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095699.1","Gm26092","ENSMUSG00000061186"
"2202",NA,"total RNA-seq","Sfmbt2 (Mir669m-2)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000088980.1","Mir669m-2","ENSMUSG00000061186"
"2203",NA,"total RNA-seq","Sfmbt2 (Mir297a-3)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000076956.2","Mir297a-3","ENSMUSG00000061186"
"2204",NA,"total RNA-seq","Gad2 (Mir3967)","ENSMUSG00000026787.3","Gad2","ENSMUSG00000106199.1","Mir3967","ENSMUSG00000026787"
"2205",NA,"total RNA-seq","Gad2 (Gm23636)","ENSMUSG00000026787.3","Gad2","ENSMUSG00000092811.1","Gm23636","ENSMUSG00000026787"
"2206",NA,"total RNA-seq","Prrc2b (Gm27805)","ENSMUSG00000039262.16","Prrc2b","ENSMUSG00000099155.1","Gm27805","ENSMUSG00000039262"
"2207",NA,"total RNA-seq","Eng (Gm47291)","ENSMUSG00000026814.16","Eng","ENSMUSG00000105312.1","Gm47291","ENSMUSG00000026814"
"2208",NA,"total RNA-seq","Ralgps1 (Gm25998)","ENSMUSG00000038831.16","Ralgps1","ENSMUSG00000093138.1","Gm25998","ENSMUSG00000038831"
"2209",NA,"total RNA-seq","Dennd1a (Gm44455)","ENSMUSG00000035392.17","Dennd1a","ENSMUSG00000105046.1","Gm44455","ENSMUSG00000035392"
"2210",NA,"total RNA-seq","Psmb7 (Gm27634)","ENSMUSG00000026750.6","Psmb7","ENSMUSG00000095278.2","Gm27634","ENSMUSG00000026750"
"2211",NA,"total RNA-seq","Lrp1b (Mir6336)","ENSMUSG00000049252.17","Lrp1b","ENSMUSG00000098660.1","Mir6336","ENSMUSG00000049252"
"2212",NA,"total RNA-seq","B3galt1 (Mir6335)","ENSMUSG00000034780.6","B3galt1","ENSMUSG00000098734.1","Mir6335","ENSMUSG00000034780"
"2213",NA,"total RNA-seq","Ccdc141 (Gm44360)","ENSMUSG00000044033.16","Ccdc141","ENSMUSG00000105724.1","Gm44360","ENSMUSG00000044033"
"2214",NA,"total RNA-seq","1110051M20Rik (Gm22071)","ENSMUSG00000040591.18","1110051M20Rik","ENSMUSG00000080507.2","Gm22071","ENSMUSG00000040591"
"2215",NA,"total RNA-seq","Mir670hg (Gm23630)","ENSMUSG00000075020.6","Mir670hg","ENSMUSG00000093033.1","Gm23630","ENSMUSG00000075020"
"2216",NA,"total RNA-seq","Mettl15 (Gm24115)","ENSMUSG00000057234.9","Mettl15","ENSMUSG00000076987.1","Gm24115","ENSMUSG00000057234"
"2217",NA,"total RNA-seq","Aven (Gm44374)","ENSMUSG00000003604.14","Aven","ENSMUSG00000105420.1","Gm44374","ENSMUSG00000003604"
"2218",NA,"total RNA-seq","Fsip1 (Gm22800)","ENSMUSG00000027344.14","Fsip1","ENSMUSG00000093368.1","Gm22800","ENSMUSG00000027344"
"2219",NA,"total RNA-seq","Ap4e1 (Gm24081)","ENSMUSG00000001998.15","Ap4e1","ENSMUSG00000092918.1","Gm24081","ENSMUSG00000001998"
"2220",NA,"total RNA-seq","Acoxl (Gm22411)","ENSMUSG00000027380.10","Acoxl","ENSMUSG00000093203.1","Gm22411","ENSMUSG00000027380"
"2221",NA,"total RNA-seq","Rin2 (Gm25026)","ENSMUSG00000001768.16","Rin2","ENSMUSG00000092758.1","Gm25026","ENSMUSG00000001768"
"2222",NA,"total RNA-seq","Gm14173 (Gm22758)","ENSMUSG00000061272.8","Gm14173","ENSMUSG00000076230.1","Gm22758","ENSMUSG00000061272"
"2223",NA,"total RNA-seq","Ppp1r16b (Gm26141)","ENSMUSG00000037754.13","Ppp1r16b","ENSMUSG00000093040.1","Gm26141","ENSMUSG00000037754"
"2224",NA,"total RNA-seq","Gm20431 (Gm22355)","ENSMUSG00000089739.2","Gm20431","ENSMUSG00000093476.1","Gm22355","ENSMUSG00000089739"
"2225",NA,"total RNA-seq","Tmem189 (Gm22355)","ENSMUSG00000090213.1","Tmem189","ENSMUSG00000093476.1","Gm22355","ENSMUSG00000090213"
"2226",NA,"total RNA-seq","Hnf4g (Gm23237)","ENSMUSG00000017688.14","Hnf4g","ENSMUSG00000077829.1","Gm23237","ENSMUSG00000017688"
"2227",NA,"total RNA-seq","Gm3764 (Mir9-1)","ENSMUSG00000097156.7","Gm3764","ENSMUSG00000106493.1","Mir9-1","ENSMUSG00000097156"
"2228",NA,"total RNA-seq","Gm37245 (Gm22752)","ENSMUSG00000102476.1","Gm37245","ENSMUSG00000076037.1","Gm22752","ENSMUSG00000102476"
"2229",NA,"total RNA-seq","Gm20632 (Gm47311)","ENSMUSG00000093577.1","Gm20632","ENSMUSG00000106587.1","Gm47311","ENSMUSG00000093577"
"2230",NA,"total RNA-seq","Gm20633 (Gm47313)","ENSMUSG00000093553.1","Gm20633","ENSMUSG00000105610.1","Gm47313","ENSMUSG00000093553"
"2231",NA,"total RNA-seq","Snx7 (Gm24811)","ENSMUSG00000028007.13","Snx7","ENSMUSG00000093054.1","Gm24811","ENSMUSG00000028007"
"2232",NA,"total RNA-seq","Myoz2 (Gm22066)","ENSMUSG00000028116.13","Myoz2","ENSMUSG00000076949.1","Gm22066","ENSMUSG00000028116"
"2233",NA,"total RNA-seq","Egf (Gm24515)","ENSMUSG00000028017.7","Egf","ENSMUSG00000092701.1","Gm24515","ENSMUSG00000028017"
"2234",NA,"total RNA-seq","Gm26691 (Gm44361)","ENSMUSG00000097911.2","Gm26691","ENSMUSG00000106130.1","Gm44361","ENSMUSG00000097911"
"2235",NA,"total RNA-seq","Ripk2 (Gm22690)","ENSMUSG00000041135.15","Ripk2","ENSMUSG00000092795.2","Gm22690","ENSMUSG00000041135"
"2236",NA,"total RNA-seq","Lingo2 (Mir873a)","ENSMUSG00000045083.14","Lingo2","ENSMUSG00000078057.1","Mir873a","ENSMUSG00000045083"
"2237",NA,"total RNA-seq","B4galt1 (Mir5123)","ENSMUSG00000028413.13","B4galt1","ENSMUSG00000096377.1","Mir5123","ENSMUSG00000028413"
"2238",NA,"total RNA-seq","B4galt1 (Gm24112)","ENSMUSG00000028413.13","B4galt1","ENSMUSG00000094959.1","Gm24112","ENSMUSG00000028413"
"2239",NA,"total RNA-seq","Rnf38 (Mir5106)","ENSMUSG00000035696.15","Rnf38","ENSMUSG00000092677.1","Mir5106","ENSMUSG00000035696"
"2240",NA,"total RNA-seq","Pax5 (Mir5120)","ENSMUSG00000014030.15","Pax5","ENSMUSG00000092761.1","Mir5120","ENSMUSG00000014030"
