MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1339639	Ogt	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	X		chromatin DNA binding			IDA		J:187380 	
MGI:1196423	Onecut1	one cut domain, family member 1	9		chromatin binding	uses Pck1		IDA		J:188795 	
MGI:1328337	Orc1	origin recognition complex, subunit 1	4		chromatin binding			ISO	RGD:631435 	J:155856 	
MGI:1338039	Ovol2	ovo like zinc finger 2	2		chromatin binding	uses Snai2		IDA		J:213415 	
MGI:1338039	Ovol2	ovo like zinc finger 2	2		chromatin binding	happens in keratinocyte,uses Trp63		IDA		J:213415 	
MGI:1338039	Ovol2	ovo like zinc finger 2	2		chromatin binding	happens in keratinocyte,uses Zeb1		IDA		J:213415 	
MGI:1338039	Ovol2	ovo like zinc finger 2	2		chromatin binding	happens in keratinocyte,uses Myc		IDA		J:213415 	
MGI:1338039	Ovol2	ovo like zinc finger 2	2		chromatin binding	happens in keratinocyte,uses Vim		IDA		J:213415 	
MGI:1923988	Paf1	Paf1, RNA polymerase II complex component	7		chromatin binding			IBA	PTN000573292 	J:265628 	
MGI:1923988	Paf1	Paf1, RNA polymerase II complex component	7		chromatin binding			IDA		J:183708 	
MGI:1347094	Parg	poly (ADP-ribose) glycohydrolase	14		chromatin binding			ISO	RGD:620387 	J:155856 	
MGI:1340806	Parp1	poly (ADP-ribose) polymerase family, member 1	1		chromatin binding	uses Sdk1		IDA		J:206572 	
MGI:1340806	Parp1	poly (ADP-ribose) polymerase family, member 1	1		nucleosome binding			ISO	P09874 	J:164563 	
MGI:1341112	Parp2	poly (ADP-ribose) polymerase family, member 2	14		chromatin binding			ISO	Q9UGN5 	J:164563 	
MGI:1341112	Parp2	poly (ADP-ribose) polymerase family, member 2	14		nucleosome binding			ISO	Q9UGN5 	J:164563 	
MGI:1891832	Patz1	POZ (BTB) and AT hook containing zinc finger 1	11		chromatin binding	uses Ce2		IDA		J:112614 	
MGI:5543919	Paupar	Pax6 upstream antisense RNA	2		chromatin binding			IDA		J:206724 	
MGI:97487	Pax3	paired box 3	1		chromatin binding			IDA		J:96431 	
MGI:97490	Pax6	paired box 6	2		chromatin binding	happens in neuronal stem cell,uses Tle1		IDA		J:197144 	
MGI:97490	Pax6	paired box 6	2		chromatin binding	happens in neuronal stem cell,uses Eomes		IDA		J:197144 	
MGI:97490	Pax6	paired box 6	2		chromatin binding	happens in neuronal stem cell,uses Cyp17a1		IDA		J:197144 	
MGI:97490	Pax6	paired box 6	2		chromatin binding			IDA		J:145977 J:206724 	
MGI:97490	Pax6	paired box 6	2		chromatin DNA binding	happens in neocortex,uses Eomes,uses Pax6		IDA		J:266522 	
MGI:1923998	Pbrm1	polybromo 1	14		chromatin binding			IBA	PTN004488270 	J:265628 	
MGI:1923998	Pbrm1	polybromo 1	14		chromatin binding	uses Crabp2		IDA		J:95332 	
MGI:1923998	Pbrm1	polybromo 1	14		chromatin binding	uses Rarb		IDA		J:95332 	
MGI:1341793	Pbx2	pre B cell leukemia homeobox 2	17		chromatin binding	uses Shh		IDA		J:109528 	
MGI:1917087	Pcgf1	polycomb group ring finger 1	6		promoter-specific chromatin binding			IBA	PTN000850589 	J:265628 	
MGI:99161	Pcgf2	polycomb group ring finger 2	11		chromatin binding	uses Hoxa5		IDA		J:96358 	
MGI:99161	Pcgf2	polycomb group ring finger 2	11		chromatin binding	uses Hoxb1		IDA		J:96358 	
MGI:99161	Pcgf2	polycomb group ring finger 2	11		chromatin binding	uses Hoxb3		IDA		J:96358 	
MGI:99161	Pcgf2	polycomb group ring finger 2	11		chromatin binding	uses Hoxb4		IDA		J:96358 	
MGI:99161	Pcgf2	polycomb group ring finger 2	11		chromatin binding	uses Hoxb6		IDA		J:96358 	
MGI:99161	Pcgf2	polycomb group ring finger 2	11		chromatin binding	uses Hoxb8		IDA		J:96358 J:109525 	
MGI:99161	Pcgf2	polycomb group ring finger 2	11		chromatin binding	uses Hoxc6		IDA		J:96358 	
MGI:99161	Pcgf2	polycomb group ring finger 2	11		promoter-specific chromatin binding			IBA	PTN000850589 	J:265628 	
MGI:1915276	Pclaf	PCNA clamp associated factor	9		chromatin binding			IBA	PTN001038449 	J:265628 	
MGI:1915276	Pclaf	PCNA clamp associated factor	9		chromatin binding			ISO	Q15004 	J:164563 	
MGI:97503	Pcna	proliferating cell nuclear antigen	2		chromatin binding			ISO	P12004 	J:164563 	
MGI:102851	Pdx1	pancreatic and duodenal homeobox 1	5		chromatin binding	uses Slc2a2		IDA		J:153774 	
MGI:102851	Pdx1	pancreatic and duodenal homeobox 1	5		promoter-specific chromatin binding			ISO	RGD:62387 	J:155856 	
MGI:1922523	Pelp1	proline, glutamic acid and leucine rich protein 1	11		chromatin binding			ISO	Q8IZL8 	J:164563 	
MGI:1098283	Per1	period circadian clock 1	11		chromatin DNA binding			IDA		J:209614 	
MGI:103248	Phc1	polyhomeotic 1	6		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:103248	Phc1	polyhomeotic 1	6		chromatin binding	uses Hoxb8		IDA		J:109525 	
MGI:1860454	Phc2	polyhomeotic 2	4		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:2181434	Phc3	polyhomeotic 3	3		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:98647	Phf1	PHD finger protein 1	17		chromatin binding			IBA	PTN000290238 	J:265628 	
MGI:98647	Phf1	PHD finger protein 1	17		chromatin binding			ISO	RGD:1303205 	J:155856 	
MGI:2444341	Phf8	PHD finger protein 8	X		chromatin binding			ISO	Q9UPP1 	J:164563 	
MGI:2446217	Phf13	PHD finger protein 13	4		chromatin binding			IBA	PTN002684675 	J:265628 	
MGI:2446217	Phf13	PHD finger protein 13	4		chromatin binding			ISO	Q86YI8 	J:164563 	
MGI:1921266	Phf19	PHD finger protein 19	2		chromatin binding			IBA	PTN000290238 	J:265628 	
MGI:2384756	Phf21a	PHD finger protein 21A	2		chromatin binding			IBA	PTN002788303 	J:265628 	
MGI:2384756	Phf21a	PHD finger protein 21A	2		chromatin binding	uses Syn1		IDA		J:109077 	
MGI:2384756	Phf21a	PHD finger protein 21A	2		chromatin binding			ISO	RGD:1560612 	J:155856 	
MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	3		chromatin binding	uses Wnt11		IDA		J:125640 	
MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	3		chromatin binding	uses Plod2		IDA		J:67321 	
MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	3		chromatin DNA binding	uses Myf5		IDA		J:168032 	
MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	3		chromatin DNA binding	uses Myod1		IDA		J:168032 	
MGI:108022	Pkn1	protein kinase N1	8		chromatin binding			ISO	Q16512 	J:164563 	
MGI:1201409	Pknox1	Pbx/knotted 1 homeobox	17		chromatin binding	uses Pck1		IDA		J:188795 	
MGI:2445289	Plac8	placenta-specific 8	5		chromatin binding			IDA		J:179647 	
MGI:99660	Pola1	polymerase (DNA directed), alpha 1	X		chromatin binding			IBA	PTN000035348 	J:265628 	
MGI:99660	Pola1	polymerase (DNA directed), alpha 1	X		chromatin binding			ISO	P09884 	J:164563 	
MGI:97741	Pold1	polymerase (DNA directed), delta 1, catalytic subunit	7		chromatin binding			ISO	P28340 	J:164563 	
MGI:1196391	Pole	polymerase (DNA directed), epsilon	5		chromatin binding			ISO	Q07864 	J:164563 	
MGI:1933378	Pole3	polymerase (DNA directed), epsilon 3 (p17 subunit)	4		chromatin DNA binding			IBA	PTN002253209 	J:265628 	
MGI:1196389	Polg	polymerase (DNA directed), gamma	7		chromatin binding			ISO	P54098 	J:164563 	
MGI:2155399	Polq	polymerase (DNA directed), theta	16		chromatin binding			ISO	O75417 	J:164563 	
MGI:1096397	Polr1a	polymerase (RNA) I polypeptide A	6		chromatin binding			ISO	O95602 	J:164563 	
MGI:98086	Polr2a	polymerase (RNA) II (DNA directed) polypeptide A	11		promoter-specific chromatin binding			ISO	P24928 	J:164563 	
MGI:2388280	Polr2b	polymerase (RNA) II (DNA directed) polypeptide B	5		chromatin binding	happens in liver		IDA		J:183694 	
MGI:2681836	Polr3a	polymerase (RNA) III (DNA directed) polypeptide A	14		chromatin binding	happens in liver		IDA		J:183694 	
MGI:1914315	Polr3d	polymerase (RNA) III (DNA directed) polypeptide D	14		chromatin binding	happens in liver,uses SO:0000171		IDA		J:204652 	
MGI:1914315	Polr3d	polymerase (RNA) III (DNA directed) polypeptide D	14		chromatin binding	happens in liver		IDA		J:183694 	
MGI:1914315	Polr3d	polymerase (RNA) III (DNA directed) polypeptide D	14		chromatin binding			ISO	P05423 	J:73065 	
MGI:1914736	Polr3g	polymerase (RNA) III (DNA directed) polypeptide G	13		chromatin binding	happens in liver,happens in nucleus		IDA		J:204652 	
MGI:1914736	Polr3g	polymerase (RNA) III (DNA directed) polypeptide G	13		chromatin binding			ISO	O15318 	J:73065 	
MGI:1917120	Polr3gl	polymerase (RNA) III (DNA directed) polypeptide G like	3		chromatin binding	happens in liver		IDA		J:204652 	
MGI:97588	Pou1f1	POU domain, class 1, transcription factor 1	16		chromatin binding	uses Neurod4		IDA		J:112960 	
MGI:97588	Pou1f1	POU domain, class 1, transcription factor 1	16		chromatin binding	uses Ghrhr		IDA		J:112960 	
MGI:97588	Pou1f1	POU domain, class 1, transcription factor 1	16		chromatin binding	uses Pou1f1		IDA		J:114817 	
MGI:97588	Pou1f1	POU domain, class 1, transcription factor 1	16		chromatin binding	happens in pituitary gland,uses Gh		IDA		J:121427 	
MGI:101898	Pou2f1	POU domain, class 2, transcription factor 1	1		chromatin binding	uses UniProtKB:P19070		IDA		J:111308 	
MGI:101898	Pou2f1	POU domain, class 2, transcription factor 1	1		chromatin binding			ISO	RGD:621689 	J:155856 	
MGI:102525	Pou4f1	POU domain, class 4, transcription factor 1	14		chromatin binding			IGI	P70425 	J:233585 	
MGI:102524	Pou4f2	POU domain, class 4, transcription factor 2	8		chromatin binding	uses Ebf3		IDA		J:164295 	
MGI:102524	Pou4f2	POU domain, class 4, transcription factor 2	8		chromatin binding	happens in EMAPA:17168,uses Pou4f2		IDA		J:134978 	
MGI:102524	Pou4f2	POU domain, class 4, transcription factor 2	8		chromatin binding	happens in EMAPA:17168,uses Pou4f1		IDA		J:134978 	
MGI:102524	Pou4f2	POU domain, class 4, transcription factor 2	8		chromatin binding	happens in EMAPA:17168,uses Isl2		IDA		J:134978 	
MGI:102524	Pou4f2	POU domain, class 4, transcription factor 2	8		chromatin binding	happens in retina,uses Shh		IDA		J:134978 	
MGI:102524	Pou4f2	POU domain, class 4, transcription factor 2	8		promoter-specific chromatin binding			IDA		J:239195 J:239207 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		chromatin binding	uses Pou5f1		IDA		J:99361 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		chromatin binding	uses Tet1		IDA		J:168828 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		chromatin binding	uses Tet2		IDA		J:168828 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		chromatin binding	uses Sox2		IDA		J:99361 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		chromatin binding			IDA		J:138113 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		chromatin DNA binding	uses Rlim		IDA		J:206154 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		chromatin DNA binding	uses Xist		IDA		J:206154 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		nucleosome binding	is a part of histone H3-K56 acetylation		IDA		J:198818 	
MGI:101893	Pou5f1	POU domain, class 5, transcription factor 1	17		nucleosome binding	is a part of histone H3-K56 acetylation		IMP		J:198818 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		chromatin binding	uses Tlcd3b		IDA		J:197105 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		chromatin binding	uses Fabp4		IDA		J:142665 J:197105 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		chromatin binding	happens in brown fat cell,uses Prdm16		IDA		J:198125 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		chromatin binding			IDA		J:167907 J:204719 	
MGI:97747	Pparg	peroxisome proliferator activated receptor gamma	6		promoter-specific chromatin binding			IDA		J:262213 	
MGI:1342774	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	5		chromatin binding			ISO	RGD:620925 	J:155856 	
MGI:1342774	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	5		chromatin DNA binding			IDA		J:130306 	
MGI:1342774	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	5		promoter-specific chromatin binding			ISO	RGD:620925 	J:155856 	
MGI:1335093	Ppp2r3d	protein phosphatase 2 (formerly 2A), regulatory subunit B'', delta	9		chromatin binding			IDA		J:93510 	
MGI:99655	Prdm1	PR domain containing 1, with ZNF domain	10		promoter-specific chromatin binding			IDA		J:232474 	
MGI:1924880	Prdm8	PR domain containing 8	5		chromatin binding			IDA		J:182304 	
MGI:2685553	Prdm11	PR domain containing 11	2		chromatin binding			IDA		J:221379 	
MGI:2448528	Prdm13	PR domain containing 13	4		chromatin binding	happens in neural tube,uses Tlx3		IDA		J:197142 	
MGI:2448528	Prdm13	PR domain containing 13	4		chromatin binding	happens in neural tube,uses Tlx1		IDA		J:197142 	
MGI:3588194	Prdm14	PR domain containing 14	1		chromatin DNA binding			IDA		J:206154 	
MGI:1930121	Prdm15	PR domain containing 15	16		promoter-specific chromatin binding			IDA		J:257906 	
MGI:3603756	Primpol	primase and polymerase (DNA-directed)	8		chromatin binding			IBA	PTN000776075 	J:265628 	
MGI:3603756	Primpol	primase and polymerase (DNA-directed)	8		chromatin binding			ISO	Q96LW4 	J:164563 	
MGI:2145955	Prkaa1	protein kinase, AMP-activated, alpha 1 catalytic subunit	15		chromatin binding			IDA		J:163548 	
MGI:1336173	Prkaa2	protein kinase, AMP-activated, alpha 2 catalytic subunit	4		chromatin binding			IDA		J:163548 	
MGI:97596	Prkcb	protein kinase C, beta	7		chromatin binding			ISO	P05771 	J:164563 	
MGI:1351645	Prmt5	protein arginine N-methyltransferase 5	14		chromatin binding			IMP		J:136087 	
MGI:2139971	Prmt6	protein arginine N-methyltransferase 6	3		chromatin binding			IDA		J:199753 	
MGI:109330	Prop1	paired like homeodomain factor 1	11		chromatin binding			IDA		J:114817 	
MGI:2142116	Psip1	PC4 and SFRS1 interacting protein 1	4		chromatin binding			ISO	O75475 	J:164563 	
MGI:1328312	Ptf1a	pancreas specific transcription factor, 1a	2		chromatin binding	uses Prdm13		IDA		J:197142 	
MGI:1328312	Ptf1a	pancreas specific transcription factor, 1a	2		chromatin binding	happens in pancreas,uses Nr5a2		IDA		J:214089 	
MGI:1929237	Pus1	pseudouridine synthase 1	5		chromatin binding	happens in nucleus		IDA		J:92505 	
MGI:1918052	Pwwp2a	PWWP domain containing 2A	11		chromatin binding			IBA	PTN002747430 	J:265628 	
MGI:1918052	Pwwp2a	PWWP domain containing 2A	11		chromatin binding			ISO	Q96N64 	J:164563 	
MGI:1915364	Pwwp3a	PWWP domain containing 3A, DNA repair factor	10		nucleosome binding			IBA	PTN001263565 	J:265628 	
MGI:1915364	Pwwp3a	PWWP domain containing 3A, DNA repair factor	10		nucleosome binding			ISO	Q2TAK8 	J:164563 	
MGI:1916161	Pygo2	pygopus 2	3		chromatin binding			IDA		J:198562 	
MGI:1333807	Rad17	RAD17 checkpoint clamp loader component	13		chromatin binding			IBA	PTN000255944 	J:265628 	
MGI:108016	Rad21	RAD21 cohesin complex component	15		chromatin binding			IBA	PTN000286904 	J:265628 	
MGI:3652039	Rad21l	RAD21-like (S. pombe)	2		chromatin binding			IBA	PTN000286904 	J:265628 	
MGI:97890	Rad51	RAD51 recombinase	2		chromatin binding			IDA		J:209337 	
MGI:97890	Rad51	RAD51 recombinase	2		chromatin binding			ISO	Q06609 	J:164563 	
MGI:97849	Rag2	recombination activating gene 2	2		chromatin binding			IDA		J:159138 J:159139 	
MGI:97856	Rara	retinoic acid receptor, alpha	11		chromatin binding			ISO	P10276 	J:164563 	
MGI:97856	Rara	retinoic acid receptor, alpha	11		chromatin DNA binding			ISO	P10276 	J:164563 	
MGI:97858	Rarg	retinoic acid receptor, gamma	15		chromatin binding			IDA		J:92505 	
MGI:103300	Rbl1	RB transcriptional corepressor like 1	2		promoter-specific chromatin binding			ISO	P28749 	J:216069 	
MGI:105085	Rbl2	RB transcriptional corepressor like 2	8		promoter-specific chromatin binding			ISO	Q08999 	J:216069 	
MGI:1343044	Rbmx	RNA binding motif protein, X chromosome	X		chromatin binding			ISO	P38159 	J:164563 	
MGI:1343045	Rbmxl1	RNA binding motif protein, X-linked like-1	8		chromatin binding			IDA		J:118259 J:175140 	
MGI:96522	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	5		chromatin binding	uses Hes1		IDA		J:112960 	
MGI:96522	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	5		chromatin binding	uses Prop1		IDA		J:112960 	
MGI:96522	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	5		chromatin binding	uses Prdm13		IDA		J:197142 	
MGI:96522	Rbpj	recombination signal binding protein for immunoglobulin kappa J region	5		chromatin binding	uses Rbpj		IDA		J:195490 	
MGI:1196616	Rbpjl	recombination signal binding protein for immunoglobulin kappa J region-like	2		chromatin binding	happens in pancreas,uses Nr5a2		IDA		J:214089 	
MGI:1913989	Rcc1	regulator of chromosome condensation 1	4		chromatin binding			ISO	P18754 	J:164563 	
MGI:1913989	Rcc1	regulator of chromosome condensation 1	4		nucleosomal DNA binding			ISO	P18754 	J:164563 	
MGI:1913989	Rcc1	regulator of chromosome condensation 1	4		nucleosome binding			ISO	P18754 	J:164563 	
MGI:106340	Rcor1	REST corepressor 1	12		chromatin binding	happens in pituitary gland,uses Gh		IDA		J:121427 	
MGI:1929645	Rec8	REC8 meiotic recombination protein	14		chromatin binding			IBA	PTN000286904 	J:265628 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		chromatin binding	uses Wnt10b		IDA		J:151982 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		chromatin binding	uses Dkk4		IDA		J:151982 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		chromatin binding	happens in diaphragm,uses Ankrd2		IDA		J:163557 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		chromatin binding	happens in bone marrow macrophage		IDA		J:215277 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		chromatin binding			IDA		J:170429 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		chromatin binding			ISO	Q04206 	J:164563 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		chromatin DNA binding			ISO	Q04206 	J:164563 	
MGI:1889817	Repin1	replication initiator 1	6		chromatin insulator sequence binding			IBA	PTN002812834 	J:265628 	
MGI:2683486	Rere	arginine glutamic acid dipeptide (RE) repeats	4		chromatin binding			IEA	IPR001025 	J:72247 	
MGI:104897	Rest	RE1-silencing transcription factor	5		chromatin binding	uses Pck1		IDA		J:188795 	
MGI:104897	Rest	RE1-silencing transcription factor	5		chromatin binding	uses Syn1		IDA		J:109077 	
MGI:2684908	Rfpl4b	ret finger protein-like 4B	10		promoter-specific chromatin binding			IBA	PTN002816179 	J:265628 	
MGI:1918387	Rfx4	regulatory factor X, 4 (influences HLA class II expression)	10		chromatin binding	uses Cx3cl1	PR:Q7TNK1-1	IDA		J:119277 	
MGI:1101770	Ring1	ring finger protein 1	17		chromatin binding			IBA	PTN000743780 	J:265628 	
MGI:1101770	Ring1	ring finger protein 1	17		chromatin binding	uses Hoxb8		IDA		J:109525 	
MGI:108054	Rit2	Ras-like without CAAX 2	18		chromatin binding			IGI	P17208 	J:233585 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding			IBA	PTN000743780 	J:265628 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding	uses Hoxa5		IDA		J:96358 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding	uses Hoxb1		IDA		J:96358 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding	uses Hoxb3		IDA		J:96358 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding	uses Hoxb4		IDA		J:96358 J:109525 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding	uses Hoxb5		IDA		J:109525 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding	uses Hoxb6		IDA		J:96358 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding	uses Hoxb8		IDA		J:96358 J:109525 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding	uses Hoxc6		IDA		J:96358 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding	uses Tbx2		IDA		J:109525 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding			IDA		J:79851 	
MGI:1101759	Rnf2	ring finger protein 2	1		chromatin binding			ISO	Q99496 	J:73065 	
MGI:1201691	Rnf4	ring finger protein 4	5		nucleosome binding			ISO	RGD:3583 	J:155856 	
MGI:1929069	Rnf8	ring finger protein 8	17		chromatin binding			ISO	O76064 	J:164563 	
MGI:1925927	Rnf20	ring finger protein 20	4		chromatin binding			IDA		J:183708 	
MGI:1917488	Rnf168	ring finger protein 168	16		chromatin binding			ISO	Q8IYW5 	J:164563 	
MGI:1917488	Rnf168	ring finger protein 168	16		nucleosome binding			IBA	PTN000595938 	J:265628 	
MGI:1917488	Rnf168	ring finger protein 168	16		nucleosome binding			ISO	Q8IYW5 	J:164563 	
MGI:1920257	Rnf169	ring finger protein 169	7		nucleosome binding			IBA	PTN000595938 	J:265628 	
MGI:1920257	Rnf169	ring finger protein 169	7		nucleosome binding			ISO	Q8NCN4 	J:164563 	
MGI:1915525	Rpa1	replication protein A1	11		chromatin binding			IDA		J:78200 	
MGI:99852	Runx1	runt related transcription factor 1	16		promoter-specific chromatin binding			ISO	RGD:2283 	J:155856 	
MGI:99829	Runx2	runt related transcription factor 2	17		chromatin binding	uses Bglap		IDA		J:138140 	
MGI:99829	Runx2	runt related transcription factor 2	17		chromatin binding			IDA		J:94631 	
MGI:99829	Runx2	runt related transcription factor 2	17		chromatin DNA binding	is a part of response to L-ascorbic acid		IDA		J:178159 	
MGI:1342299	Ruvbl2	RuvB-like protein 2	7		chromatin DNA binding			ISO	Q9Y230 	J:164563 	
MGI:98214	Rxra	retinoid X receptor alpha	2		chromatin DNA binding	happens in macrophage,happens in macrophage,uses Mexis		IDA		J:264834 	
MGI:98214	Rxra	retinoid X receptor alpha	2		chromatin DNA binding			IDA		J:130306 	
MGI:98215	Rxrb	retinoid X receptor beta	17		chromatin DNA binding	happens in macrophage,happens in macrophage,uses Mexis		IDA		J:264834 	
MGI:2146974	Safb	scaffold attachment factor B	17		chromatin binding			IDA		J:175140 	
MGI:1889585	Sall1	spalt like transcription factor 1	8		chromatin binding	uses Kif26b		IDA		J:160285 	
MGI:2142433	Samd1	sterile alpha motif domain containing 1	8		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:2142433	Samd1	sterile alpha motif domain containing 1	8		chromatin binding			ISO	Q6SPF0 	J:164563 	
MGI:1923203	Samd7	sterile alpha motif domain containing 7	3		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:2446220	Samd11	sterile alpha motif domain containing 11	4		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:2686498	Samd13	sterile alpha motif domain containing 13	3		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:1354709	Sap30l	SAP30-like	11		nucleosome binding			ISO	Q9HAJ7 	J:164563 	
MGI:1913368	Sarnp	SAP domain containing ribonucleoprotein	10		chromatin binding	happens in gonadtroph,happens in SO:0001055,uses Fshb		IDA		J:140901 	
MGI:105084	Satb1	special AT-rich sequence binding protein 1	17		chromatin binding			IDA		J:177729 	
MGI:2679336	Satb2	special AT-rich sequence binding protein 2	1		chromatin binding	happens in cerebral cortex,uses Tbr1		IDA		J:192361 	
MGI:2679336	Satb2	special AT-rich sequence binding protein 2	1		chromatin binding	happens in osteoblast,uses Hoxa2		IDA		J:115876 	
MGI:2384298	Sbno1	strawberry notch 1	5		chromatin DNA binding			IBA	PTN000295173 	J:265628 	
MGI:2448490	Sbno2	strawberry notch 2	10		chromatin DNA binding			IBA	PTN000295173 	J:265628 	
MGI:1352762	Scmh1	sex comb on midleg homolog 1	4		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:1340042	Scml2	Scm polycomb group protein like 2	X		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:2446140	Scml4	Scm polycomb group protein like 4	10		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:1860267	Set	SET nuclear oncogene	2		chromatin binding			IBA	PTN000221934 	J:265628 	
MGI:1860267	Set	SET nuclear oncogene	2		chromatin binding			ISO	P0DME0 	J:164563 	
MGI:1920501	Setd7	SET domain containing (lysine methyltransferase) 7	3		chromatin binding			IBA	PTN001893769 	J:265628 	
MGI:1920501	Setd7	SET domain containing (lysine methyltransferase) 7	3		chromatin binding			ISO	RGD:1586346 	J:155856 	
MGI:1934229	Setdb1	SET domain, bifurcated 1	3		chromatin binding			IDA		J:178620 	
MGI:1934229	Setdb1	SET domain, bifurcated 1	3		chromatin binding			ISO	Q15047 	J:164563 	
MGI:1934229	Setdb1	SET domain, bifurcated 1	3		promoter-specific chromatin binding			IDA		J:188475 	
MGI:1934229	Setdb1	SET domain, bifurcated 1	3		promoter-specific chromatin binding			ISO	Q15047 	J:164563 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		chromatin binding	uses Hoxa5		IDA		J:96358 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		chromatin binding	uses Hoxb1		IDA		J:96358 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		chromatin binding	uses Hoxb3		IDA		J:96358 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		chromatin binding	uses Hoxb4		IDA		J:96358 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		chromatin binding	uses Hoxb6		IDA		J:96358 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		chromatin binding	uses Hoxc6		IDA		J:96358 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		chromatin binding			IDA		J:158823 	
MGI:1859609	Sfmbt1	Scm-like with four mbt domains 1	14		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:2447794	Sfmbt2	Scm-like with four mbt domains 2	2		chromatin binding			IBA	PTN002284114 	J:265628 	
MGI:1918764	Sfpq	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	4		chromatin binding			IDA		J:222150 	
MGI:1277989	Shmt2	serine hydroxymethyltransferase 2 (mitochondrial)	10		chromatin binding			ISO	P34897 	J:164563 	
MGI:107157	Sin3a	transcriptional regulator, SIN3A (yeast)	9		chromatin binding	uses Pck1		IDA		J:117710 	
MGI:107157	Sin3a	transcriptional regulator, SIN3A (yeast)	9		chromatin binding			IDA		J:136812 	
MGI:107158	Sin3b	transcriptional regulator, SIN3B (yeast)	8		chromatin binding			IDA		J:104074 	
MGI:2135607	Sirt1	sirtuin 1	10		promoter-specific chromatin binding	happens in SO:0001055,uses Agrp		IDA		J:184441 	
